id,title,authors,abstract,text,n_authors,len_title,len_abstract,len_text
http://arxiv.org/abs/1108.4094v1,"OSD: A Source Level Bug Localization Technique Incorporating Control
  Flow and State Information in Object Oriented Program",Partha Pratim Ray,"Bug localization in object oriented program ha s always been an important
issue in softeware engineering. In this paper, I propose a source level bug
localization technique for object oriented embedded programs. My proposed
technique, presents the idea of debugging an object oriented program in class
level, incorporating the object state information into the Class Dependence
Graph (ClDG). Given a program (having buggy statement) and an input that fails
and others pass, my approach uses concrete as well as symbolic execution to
synthesize the passing inputs that marginally from the failing input in their
control flow behavior. A comparison of the execution traces of the failing
input and the passing input provides necessary clues to the root-cause of the
failure. A state trace difference, regarding the respective nodes of the ClDG
is obtained, which leads to detect the bug in the program.",osd source level bug localization technique incorporate control flow state information object orient program bug localization object orient program ha always important issue softeware engineering paper propose source level bug localization technique object orient embed program propose technique present idea debug object orient program class level incorporate object state information class dependence graph cldg give program buggy statement input fail other pass approach use concrete well symbolic execution synthesize pass input marginally fail input control flow behavior comparison execution trace fail input pass input provide necessary clue root cause failure state trace difference regard respective node cldg obtain lead detect bug program,1,17,142,102
http://arxiv.org/abs/1108.4770v1,A Classification Framework for Web Browser Cross-Context Communication,"Ivan Zuzak, Marko Ivankovic, Ivan Budiselic","Demand for more advanced Web applications is the driving force behind Web
browser evolution. Recent requirements for Rich Internet Applications, such as
mashing-up data and background processing, are emphasizing the need for
building and executing Web applications as a coordination of browser execution
contexts. Since development of such Web applications depends on cross-context
communication, many browser primitives and client-side frameworks have been
developed to support this communication. In this paper we present a
systematization of cross-context communication systems for Web browsers. Based
on an analysis of previous research, requirements for modern Web applications
and existing systems, we extract a framework for classifying cross-context
communica-tion systems. Using the framework, we evaluate the current ecosystem
of cross-context communication and outline directions for future Web research
and engineering.",classification framework web browser cross context communication demand advanced web application drive force behind web browser evolution recent requirement rich internet application mash up data background processing emphasizing need building execute web application coordination browser execution context since development web application depend cross context communication many browser primitive client side framework develop support communication paper present systematization cross context communication system web browser base analysis previous research requirement modern web application exist system extract framework classify cross context communica tion system use framework evaluate current ecosystem cross context communication outline direction future web research engineering,3,8,125,95
http://arxiv.org/abs/1108.5295v1,"Checking Finite State Machine Conformance when there are Distributed
  Observations",Robert M Hierons,"This paper concerns state-based systems that interact with their environment
at physically distributed interfaces, called ports. When such a system is used
a projection of the global trace, called a local trace, is observed at each
port. This leads to the environment having reduced observational power: the set
of local traces observed need not uniquely define the global trace that
occurred. We consider the previously defined implementation relation
$\sqsubseteq_s$ and start by investigating the problem of defining a language
${\mathcal {\tilde L}} (M)$ for a multi-port finite state machine (FSM) $M$
such that $N \sqsubseteq_s M$ if and only if every global trace of $N$ is in
${\mathcal {\tilde L}} (M)$. The motivation is that if we can produce such a
language ${\mathcal {\tilde L}} (M)$ then this can potentially be used to
inform development and testing. We show that ${\mathcal {\tilde L}} (M)$ can be
uniquely defined but need not be regular. We then prove that it is generally
undecidable whether $N \sqsubseteq_s M$, a consequence of this result being
that it is undecidable whether there is a test case that is capable of
distinguishing two states or two multi-port FSM in distributed testing. This
result complements a previous result that it is undecidable whether there is a
test case that is guaranteed to distinguish two states or multi-port FSMs. We
also give some conditions under which $N \sqsubseteq_s M$ is decidable. We then
consider the implementation relation $\sqsubseteq_s^k$ that only concerns input
sequences of length $k$ or less. Naturally, given FSMs $N$ and $M$ it is
decidable whether $N \sqsubseteq_s^k M$ since only a finite set of traces is
relevant. We prove that if we place bounds on $k$ and the number of ports then
we can decide $N \sqsubseteq_s^k M$ in polynomial time but otherwise this
problem is NP-hard.",check finite state machine conformance distribute observation paper concern state base system interact environment physically distribute interface call port system use projection global trace call local trace observe port lead environment reduce observational power set local trace observe need uniquely define global trace occur consider previously define implementation relation \sqsubseteq_s start investigate problem define language \mathcal \tilde l multi port finite state machine fsm n \sqsubseteq_s every global trace n \mathcal \tilde l motivation produce language \mathcal \tilde l potentially use inform development testing show \mathcal \tilde l uniquely define need regular prove generally undecidable whether n \sqsubseteq_s consequence result undecidable whether test case capable distinguish two state two multi port fsm distribute testing result complement previous result undecidable whether test case guarantee distinguish two state multi port fsm also give condition n \sqsubseteq_s decidable consider implementation relation \sqsubseteq_s^k concern input sequence length k less naturally give fsm n decidable whether n \sqsubseteq_s^k since finite set trace relevant prove place bound k number port decide n \sqsubseteq_s^k polynomial time otherwise problem np hard,1,10,302,173
http://arxiv.org/abs/1109.0098v1,Assessing the Feasibility of Developing a Federated ERP System,"Michael Gall, Thomas Grechenig, Mogens Bjerre","In past years ERP Systems have become one of the main components within the
corporate IT structure. Several problems exist around implementing and
operating these systems within companies. In the literature one can find
several studies about the problems arising during the implementation of an ERP
system. The main problem areas are around the complexity of ERP systems. One
vision to overcome some of these problems is federated ERP. Federated ERP
systems are built of components from different vendors, which are distributed
within a network. All components act as one single ERP system from the user
perspective. The decreased complexity of such a system would require lower
installation and maintenance cost. Additional, only the components which are
needed to cover the company's business processes would be used. Several
theories around this concept exist, but a feasibility assessment of developing
a federated ERP system has not been done yet. Based on a literary analysis of
existing methods for feasibility studies, this paper is applying strategic
planning concepts and referential data from the traditional ERP development to
provide a first assessment of the overall feasibility of developing a platform
for federated ERP systems. An analytical hierarchical approach is used to
define effort and effect related criteria and their domain values. The
assessment as the criteria is done in comparison to the development of a
classical ERP system. Using the developed criteria, a net present value
calculation is done. The calculation of the net present value is done on an
overall, not company specific level. In order to estimate the weighted average
cost of capital, the values from successful software companies are used as a
baseline. Additional potential risks and obstacles are identified for further
clarification.",assess feasibility develop federate erp system past year erp system become one main component within corporate structure several problem exist around implement operating system within company literature one find several study problem arise implementation erp system main problem area around complexity erp system one vision overcome problem federate erp federate erp system build component different vendor distribute within network component act one single erp system user perspective decrease complexity system would require low installation maintenance cost additional component need cover company 's business process would use several theory around concept exist feasibility assessment develop federate erp system do yet base literary analysis exist method feasibility study paper apply strategic planning concept referential datum traditional erp development provide first assessment overall feasibility develop platform federate erp system analytical hierarchical approach use define effort effect relate criterion domain value assessment criterion do comparison development classical erp system use developed criterion net present value calculation do calculation net present value do overall company specific level order estimate weight average cost capital value successful software company use baseline additional potential risk obstacle identify clarification,3,9,283,180
http://arxiv.org/abs/1109.0246v1,"Critical Aspects of Modern Open Source SoftwareTechnology to Support
  Emerging Demands","Umer Farooq, M. Aqeel Iqbal, Usman Shabbir, Sohail Nazir","Software has gained immense importance in our everyday lifeand is handling
each and every aspect of today's technologicalworld. The idea of software at
initial phase was implemented bya very precise minority of individual and now
it's everywherewhether one's personal life or an organization
.Financiallystrong organization and people who can purchase this bounty
oftechnological era can fulfill their desires efficiently. For sure it's not a
generalized case that one is financially strong and caneasily afford the
desired software. There are numerous userswho cannot do so. Open source
software has a way out for theseusers it provides them the same facilities and
functionalities asin their equivalent software irrespective of any
financialpressure. So the financially constrained personals ororganization can
make use of open source software forachievement of their desired tasks. In this
research paper ananalysis of open source software has been presented
byproviding a brief comparison of Ubuntu as an emerging highquality open source
modern operating system with well knownMicrosoft windows operating system",critical aspect modern open source softwaretechnology support emerge demand software gain immense importance everyday lifeand handle every aspect today 's technologicalworld idea software initial phase implement bya precise minority individual 's everywherewhether one 's personal life organization .financiallystrong organization people purchase bounty oftechnological era fulfill desire efficiently sure 's generalized case one financially strong caneasily afford desire software numerous userswho open source software way theseuser provide facility functionality asin equivalent software irrespective financialpressure financially constrain personal ororganization make use open source software forachievement desire task research paper ananalysis open source software present byprovide brief comparison ubuntu emerge highquality open source modern operating system well knownmicrosoft window operating system,4,11,160,108
http://arxiv.org/abs/1109.0324v1,A qos ontology-based component selection,"Lamia Yessad, Zizette Boufaida","In the component-based software development, the selection step is very
important. It consists of searching and selecting appropriate software
components from a set of candidate components in order to satisfy the
developer-specific requirements. In the selection process, both functional and
non-functional requirements are generally considered. In this paper, we focus
only on the QoS, a subset of non-functional characteristics, in order to
determine the best components for selection. The component selection based on
the QoS is a hard task due to the QoS descriptions heterogeneity. Thus, we
propose a QoS ontology which provides a formal, a common and an explicit
description of the software components QoS. We use this ontology in order to
semantically select relevant components based on the QoS specified by the
developer. Our selection process is performed in two steps: (1) a QoS matching
process that uses the relations between QoS concepts to pre-select candidate
components. Each candidate component is matched against the developer's request
and (2) a component ranking process that uses the QoS values to determine the
best components for selection from the pre-selected components. The algorithms
of QoS matching and component ranking are then presented and experimented in
the domain of multimedia components.",qos ontology base component selection component base software development selection step important consist search select appropriate software component set candidate component order satisfy developer specific requirement selection process functional non functional requirement generally consider paper focus qos subset non functional characteristic order determine good component selection component selection base qos hard task due qos description heterogeneity thus propose qos ontology provide formal common explicit description software component qos use ontology order semantically select relevant component base qos specify developer selection process perform two step 1 qos matching process use relation qos concept pre select candidate component candidate component match developer 's request 2 component rank process use qos value determine good component selection pre select component algorithms qos matching component ranking present experiment domain multimedia component,2,5,199,126
http://arxiv.org/abs/1109.1648v1,"BRIDGE: A Model for Modern Software Development Process to Cater the
  Present Software Crisis",Ardhendu Mandal,"As hardware components are becoming cheaper and powerful day by day, the
expected services from modern software are increasing like any thing.
Developing such software has become extremely challenging. Not only the
complexity, but also the developing of such software within the time
constraints and budget has become the real challenge. Quality concern and
maintainability are added flavour to the challenge. On stream, the requirements
of the clients are changing so frequently that it has become extremely tough to
manage these changes. More often, the clients are unhappy with the end product.
Large, complex software projects are notoriously late to market, often exhibit
quality problems, and don't always deliver on promised functionality. None of
the existing models are helpful to cater the modern software crisis. Hence, a
better modern software development process model to handle with the present
software crisis is badly needed. This paper suggests a new software development
process model, BRIDGE, to tackle present software crisis.",bridge model modern software development process cater present software crisis hardware component become cheap powerful day day expect service modern software increase like thing develop software become extremely challenging complexity also develop software within time constraint budget become real challenge quality concern maintainability add flavour challenge stream requirement client change frequently become extremely tough manage change often client unhappy end product large complex software project notoriously late market often exhibit quality problem not always deliver promise functionality none exist model helpful cater modern software crisis hence well modern software development process model handle present software crisis badly need paper suggest new software development process model bridge tackle present software crisis,1,14,158,110
http://arxiv.org/abs/1109.1651v1,SRS BUILDER 1.0: An Upper Type CASE Tool For Requirement Specification,Ardhendu Mandal,"Software (SW) development is a labor intensive activity. Modern software
projects generally have to deal with producing and managing large and complex
software products. Developing such software has become an extremely challenging
job not only because of inherent complexity, but also mainly for economic
constraints unlike time, quality, maintainability concerns. Hence, developing
modern software within the budget still remains as one of the main software
crisis. The most significant way to reduce the software development cost is to
use the Computer-Aided Software Engineering (CASE) tools over the entire
Software Development Life Cycle (SDLC) process as substitute to expensive human
labor cost. We think that automation of software development methods is a
valuable support for the software engineers in coping with this complexity and
for improving quality too. This paper demonstrates the newly developed CASE
tools name ""SRS Builder 1.0"" for software requirement specification developed
at our university laboratory, University of North Bengal, India. This paper
discusses our new developed product with its functionalities and usages. We
believe the tool has the potential to play an important role in the software
development process.",srs builder 1.0 upper type case tool requirement specification software sw development labor intensive activity modern software project generally deal produce manage large complex software product develop software become extremely challenging job inherent complexity also mainly economic constraint unlike time quality maintainability concern hence develop modern software within budget still remain one main software crisis significant way reduce software development cost use computer aid software engineering case tool entire software development life cycle sdlc process substitute expensive human labor cost think automation software development method valuable support software engineer cope complexity improve quality paper demonstrate newly develop case tool name srs builder 1.0 '' software requirement specification develop university laboratory university north bengal india paper discuss new develop product functionality usage believe tool potential play important role software development process,1,11,182,130
http://arxiv.org/abs/1109.1891v1,Comprehensive measurement framework for enterprise architectures,"Mahesh R. Dube, Shantanu K. Dixit","Enterprise Architecture defines the overall form and function of systems
across an enterprise involving the stakeholders and providing a framework,
standards and guidelines for project-specific architectures. Project-specific
Architecture defines the form and function of the systems in a project or
program, within the context of the enterprise as a whole with broad scope and
business alignments. Application-specific Architecture defines the form and
function of the applications that will be developed to realize functionality of
the system with narrow scope and technical alignments. Because of the magnitude
and complexity of any enterprise integration project, a major engineering and
operations planning effort must be accomplished prior to any actual integration
work. As the needs and the requirements vary depending on their volume, the
entire enterprise problem can be broken into chunks of manageable pieces. These
pieces can be implemented and tested individually with high integration effort.
Therefore it becomes essential to analyze the economic and technical
feasibility of realizable enterprise solution. It is difficult to migrate from
one technological and business aspect to other as the enterprise evolves. The
existing process models in system engineering emphasize on life-cycle
management and low-level activity coordination with milestone verification.
Many organizations are developing enterprise architecture to provide a clear
vision of how systems will support and enable their business. The paper
proposes an approach for selection of suitable enterprise architecture
depending on the measurement framework. The framework consists of unique
combination of higher order goals, non-functional requirement support and
inputs-outcomes pair evaluation. The earlier efforts in this regard were
concerned about only custom scales indicating the availability of a parameter
in a range.",comprehensive measurement framework enterprise architecture enterprise architecture define overall form function system across enterprise involve stakeholder provide framework standard guideline project specific architecture project specific architecture define form function system project program within context enterprise whole broad scope business alignment application specific architecture define form function application develop realize functionality system narrow scope technical alignment magnitude complexity enterprise integration project major engineering operation planning effort must accomplish prior actual integration work need requirement vary depend volume entire enterprise problem break chunk manageable piece piece implement test individually high integration effort therefore become essential analyze economic technical feasibility realizable enterprise solution difficult migrate one technological business aspect enterprise evolve exist process model system engineering emphasize life cycle management low level activity coordination milestone verification many organization develop enterprise architecture provide clear vision system support enable business paper propose approach selection suitable enterprise architecture depend measurement framework framework consist unique combination high order goal non functional requirement support input outcome pair evaluation early effort regard concerned custom scale indicate availability parameter range,2,6,268,170
http://arxiv.org/abs/1109.2075v1,"Evidence-Based Comparison of Modularity Support Between Java and Object
  Teams","Arlindo Lima, Miguel Goulão, Miguel Pessoa Monteiro","Background: Aspect-oriented programming (AOP) is an emerging programming
paradigm whose focus is about improving modularity, with an emphasis on the
modularization of crosscutting concerns.
  Objective: The goal of this paper is to assess the extent to which an AOP
language -ObjectTeams/Java (OT/J) -improves the modularity of a software
system. This improvement has been claimed but, to the best of our knowledge,
this paper is the first attempting to present quantitative evidence of it.
  Method: We compare functionally-equivalent implementations of the
Gang-of-Four design patterns, developed in Java and OT/J, using software
metrics.
  Results: The results of our comparison support the modularity improvement
claims made in the literature. For six of the seven metrics used, the OT/J
versions of the patterns obtained significantly better results.
  Limitations: This work uses a set of metrics originally defined for
object-oriented (OO) systems. It may be the case that the metrics are biased,
in that they were created in the context of OO programming (OOP), before the
advent of AOP. We consider this comparison a stepping stone as, ultimately, we
plan to assess the modularity improvements with paradigm independent metrics,
which will conceivably eliminate the bias. Each individual example from the
sample used in this paper is small. In future, we plan to replicate this
experiment using larger systems, where the benefits of AOP may be more
noticeable.
  Conclusion: This work contributes with evidence to fill gaps in the body of
quantitative results supporting alleged benefits to software modularity brought
by AOP languages, namely OT/J.",evidence base comparison modularity support java object team background aspect orient programming aop emerge programming paradigm whose focus improve modularity emphasis modularization crosscut concern objective goal paper assess extent aop language -objectteam java ot j -improve modularity software system improvement claim good knowledge paper first attempt present quantitative evidence method compare functionally equivalent implementation gang of four design pattern develop java ot j use software metric result result comparison support modularity improvement claim make literature six seven metric use ot j version pattern obtain significantly well result limitation work use set metric originally define object orient oo system may case metric bias create context oo programming oop advent aop consider comparison step stone ultimately plan assess modularity improvement paradigm independent metric conceivably eliminate bias individual example sample use paper small future plan replicate experiment use large system benefit aop may noticeable conclusion work contribute evidence fill gap body quantitative result support allege benefit software modularity bring aop language namely ot j,3,10,249,161
http://arxiv.org/abs/1109.2873v1,MDA-based ATL transformation to generate MVC 2 web models,M'hamed Rahmouni,"Development and maintenance of Web application is still a complex and
error-prone process. We need integrated techniques and tool support for
automated generation of Web systems and a ready prescription for easy
maintenance. The MDA approach proposes an architecture taking into account the
development and maintenance of large and complex software. In this paper, we
apply MDA approach for generating PSM from UML design to MVC 2Web
implementation. That is why we have developed two meta-models handling UML
class diagrams and MVC 2 Web applications, then we have to set up
transformation rules. These last are expressed in ATL language. To specify the
transformation rules (especially CRUD methods) we used a UML profiles. To
clearly illustrate the result generated by this transformation, we converted
the XMI file generated in an EMF (Eclipse Modeling Framework) model.",mda base atl transformation generate mvc 2 web model development maintenance web application still complex error prone process need integrate technique tool support automate generation web system ready prescription easy maintenance mda approach propose architecture take account development maintenance large complex software paper apply mda approach generate psm uml design mvc 2web implementation develop two meta model handle uml class diagram mvc 2 web application set transformation rule last express atl language specify transformation rule especially crud method use uml profile clearly illustrate result generate transformation convert xmi file generate emf eclipse modeling framework model,1,9,135,95
http://arxiv.org/abs/1109.5505v1,On the Simulation of Time-Triggered Systems on a Chip with BIP,"Jan Olaf Blech, Benoit Boyer, Thanh Hung Nguyen","In this report, we present functional models for software and hardware
components of Time-Triggered Systems on a Chip (TTSoC). These are modeled in
the asynchronous component based language BIP. We demonstrate the usability of
our components for simulation of software which is developed for the TTSoC. Our
software comprises services and an application part. Our approach allows us to
simulate and validate aspects of the software system at an early stage in the
development process and without the need to have the TTSoC hardware at hand.",simulation time trigger system chip bip report present functional model software hardware component time trigger system chip ttsoc model asynchronous component base language bip demonstrate usability component simulation software develop ttsoc software comprise service application part approach allow we simulate validate aspect software system early stage development process without need ttsoc hardware hand,3,11,86,53
http://arxiv.org/abs/1109.6740v1,SLALOM: a Language for SLA specification and monitoring,"Anacleto Correia, Fernando Brito e Abreu, Vasco Amaral","IT services provisioning is usually underpinned by service level agreements
(SLAs), aimed at guaranteeing services quality. However, there is a gap between
the customer perspective (business oriented) and that of the service provider
(implementation oriented) that becomes more evident while defining and
monitoring SLAs. This paper proposes a domain specific language (SLA Language
for specificatiOn and Monitoring - SLALOM) to bridge the previous gap. The
first step in SLALOM creation was factoring out common concepts, by composing
the BPMN metamodel with that of the SLA life cycle, as described in ITIL. The
derived metamodel expresses the SLALOM abstract syntax model. The second step
was to write concrete syntaxes targeting different aims, such as SLA
representation in process models. An example of SLALOM's concrete syntax model
instantiation for an IT service sup-ported by self-service financial terminals
is presented.",slalom language sla specification monitoring service provision usually underpin service level agreement sla aim guarantee service quality however gap customer perspective business orient service provider implementation orient become evident define monitor slas paper propose domain specific language sla language specification monitor slalom bridge previous gap first step slalom creation factor common concept compose bpmn metamodel sla life cycle describe itil derive metamodel express slalom abstract syntax model second step write concrete syntax target different aim sla representation process model example slalom 's concrete syntax model instantiation service sup port self service financial terminal present,3,8,137,94
http://arxiv.org/abs/1109.6794v1,Do Software Languages Engineers Evaluate their Languages?,"Pedro Gabriel, Miguel Goulão, Vasco Amaral","Domain Specific Languages (DSLs) can contribute to increment productivity,
while reducing the required maintenance and programming expertise. We
hypothesize that Software Languages Engineering (SLE) developers consistently
skip, or relax, Language Evaluation. Based on the experience of engineering
other types of software products, we assume that this may potentially lead to
the deployment of inadequate languages. The fact that the languages already
deal with concepts from the problem domain, and not the solution domain, is not
enough to validate several issues at stake, such as its expressiveness,
usability, effectiveness, maintainability, or even the domain expert's
productivity while using them. We present a systematic review on articles
published in top ranked venues, from 2001 to 2008, which report DSLs'
construction, to characterize the common practice. This work confirms our
initial hypothesis and lays the ground for the discussion on how to include a
systematic approach to DSL evaluation in the SLE process.",software language engineer evaluate language domain specific language dsls contribute increment productivity reduce require maintenance programming expertise hypothesize software language engineer sle developer consistently skip relax language evaluation base experience engineering type software product assume may potentially lead deployment inadequate language fact language already deal concept problem domain solution domain enough validate several issue stake expressiveness usability effectiveness maintainability even domain expert 's productivity use present systematic review article publish top rank venue 2001 2008 report dsls construction characterize common practice work confirm initial hypothesis lay ground discussion include systematic approach dsl evaluation sle process,3,7,150,95
http://arxiv.org/abs/1109.6802v1,"An overview of metrics-based approaches to support software components
  reusability assessment","Miguel Goulão, Fernando Brito e Abreu","Objective: To present an overview on the current state of the art concerning
metrics-based quality evaluation of software components and component
assemblies. Method: Comparison of several approaches available in the
literature, using a framework comprising several aspects, such as scope,
intent, definition technique, and maturity. Results: The identification of
common shortcomings of current approaches, such as ambiguity in definition,
lack of adequacy of the specifying formalisms and insufficient validation of
current quality models and metrics for software components. Conclusions:
Quality evaluation of components and component-based infrastructures presents
new challenges to the Experimental Software Engineering community.",overview metric base approach support software component reusability assessment objective present overview current state art concern metric base quality evaluation software component component assembly method comparison several approach available literature use framework comprise several aspect scope intent definition technique maturity result identification common shortcoming current approach ambiguity definition lack adequacy specify formalism insufficient validation current quality model metric software component conclusion quality evaluation component component base infrastructure present new challenge experimental software engineering community,2,11,95,74
http://arxiv.org/abs/1110.0070v2,"Enhance accuracy in Software cost and schedule estimation by using
  ""Uncertainty Analysis and Assessment"" in the system modeling process",Kardile Vilas Vasantrao,"Accurate software cost and schedule estimation are essential for software
project success. Often it referred to as the ""black art"" because of its
complexity and uncertainty, software estimation is not as difficult or puzzling
as people think. In fact, generating accurate estimates is straightforward-once
you understand the intensity of uncertainty and framework for the modeling
process. The mystery to successful software estimation-distilling academic
information and real-world experience into a practical guide for working
software professionals. Instead of arcane treatises and rigid modeling
techniques, this will guide highlights a proven set of procedures,
understandable formulas, and heuristics that individuals and development teams
can apply to their projects to help achieve estimation proficiency with choose
appropriate development approaches In the early stage of software life cycle
project manager are inefficient to estimate the effort, schedule, cost
estimation and its development approach .This in turn, confuses the manager to
bid effectively on software project and choose incorrect development approach.
That will directly effect on productivity cycle and increase level of
uncertainty. This becomes a strong cause of project failure. So to avoid such
problem if we know level and sources of uncertainty in model design, It will
directive the developer to design accurate software cost and schedule
estimation, which are essential for software project success. However once the
required efforts have estimated, little is done to recalibrate and reduce the
uncertainty of the initial estimates.",enhance accuracy software cost schedule estimation use uncertainty analysis assessment '' system modeling process accurate software cost schedule estimation essential software project success often refer black art '' complexity uncertainty software estimation difficult puzzle people think fact generate accurate estimate straightforward once understand intensity uncertainty framework modeling process mystery successful software estimation distil academic information real world experience practical guide working software professional instead arcane treatise rigid modeling technique guide highlight prove set procedure understandable formula heuristic individual development team apply project help achieve estimation proficiency choose appropriate development approach early stage software life cycle project manager inefficient estimate effort schedule cost estimation development approach .this turn confuse manager bid effectively software project choose incorrect development approach directly effect productivity cycle increase level uncertainty become strong cause project failure avoid problem know level source uncertainty model design directive developer design accurate software cost schedule estimation essential software project success however require effort estimate little do recalibrate reduce uncertainty initial estimate,1,19,232,160
http://arxiv.org/abs/1110.1354v1,Sources of Inter-package Conflicts in Debian,"Cyrille Artho, Roberto Di Cosmo, Kuniyasu Suzaki, Stefano Zacchiroli","Inter-package conflicts require the presence of two or more packages in a
particular configuration, and thus tend to be harder to detect and localize
than conventional (intra-package) defects. Hundreds of such inter-package
conflicts go undetected by the normal testing and distribution process until
they are later reported by a user. The reason for this is that current
meta-data is not fine-grained and accurate enough to cover all common types of
conflicts. A case study of inter-package conflicts in Debian has shown that
with more detailed package meta-data, at least one third of all package
conflicts could be prevented relatively easily, while another one third could
be found by targeted testing of packages that share common resources or
characteristics. This paper reports the case study and proposes ideas to detect
inter-package conflicts in the future.",source inter package conflict debian inter package conflict require presence two package particular configuration thus tend hard detect localize conventional intra package defect hundred inter package conflict go undetected normal testing distribution process later report user reason current meta data fine grain accurate enough cover common type conflict case study inter package conflict debian show detailed package meta data least one third package conflict could prevent relatively easily another one third could find target testing package share common resource characteristic paper report case study propose idea detect inter package conflict future,4,6,134,91
http://arxiv.org/abs/1110.1957v1,Stratified Outsourcing Theory,"J. A. Bergstra, G. P. A. J. Delen, S. F. M. van Vlijmen","The terminology of sourcing, outsourcing and insourcing is developed in
detail on the basis of the preliminary definitions of outsourcing and
insourcing and related activities and competences as given in our three
previous papers on business mereology, on the concept of a sourcement, and on
outsourcing competence respectively.
  Besides providing more a detailed semantic analysis we will introduce,
explain, and illustrate a number of additional concepts including: principal
unit of a sourcement, theme of a sourcement, current sourcement, (un)stable
sourcement, and sourcement transformation.
  A three level terminology is designed: (i) factual level: operational facts
that hold for sourcements including histories thereof, (ii) business level:
roles and objectives of various parts of the factual level description, thus
explaining each partner's business process and business objectives, (iii)
contract level: specification of intended facts and intended business models as
found at the business level. Orthogonal to these three conceptual levels, are
four temporal aspects: history, now (actuality), transformation, and
transition.
  A detailed description of the well-known range of sourcement transformations
is given.",stratified outsourcing theory terminology source outsourcing insource develop detail basis preliminary definition outsource insource relate activity competence give three previous paper business mereology concept sourcement outsourcing competence respectively besides provide detailed semantic analysis introduce explain illustrate number additional concept include principal unit sourcement theme sourcement current sourcement un stable sourcement sourcement transformation three level terminology design factual level operational fact hold sourcement include history thereof ii business level role objective various part factual level description thus explain partner 's business process business objective iii contract level specification intend fact intend business model find business level orthogonal three conceptual level four temporal aspect history actuality transformation transition detailed description well know range sourcement transformation give,3,3,169,114
http://arxiv.org/abs/1110.2258v1,"A comparative study of process mediator components that support
  behavioral incompatibility","Kanmani Munusamy, Harihodin Selamat, Suhaimi Ibrahim, Mohd Sapiyan Baba","Most businesses these days use the web services technology as a medium to
allow interaction between a service provider and a service requestor. However,
both the service provider and the requestor would be unable to achieve their
business goals when there are miscommunications between their processes. This
research focuses on the process incompatibility between the web services and
the way to automatically resolve them by using a process mediator. This paper
presents an overview of the behavioral incompatibility between web services and
the overview of process mediation in order to resolve the complications faced
due to the incompatibility. Several state-of the-art approaches have been
selected and analyzed to understand the existing process mediation components.
This paper aims to provide a valuable gap analysis that identifies the
important research areas in process mediation that have yet to be fully
explored.",comparative study process mediator component support behavioral incompatibility business day use web service technology medium allow interaction service provider service requestor however service provider requestor would unable achieve business goal miscommunication process research focus process incompatibility web service way automatically resolve use process mediator paper present overview behavioral incompatibility web service overview process mediation order resolve complication face due incompatibility several state of the art approach select analyzed understand exist process mediation component paper aim provide valuable gap analysis identify important research area process mediation yet fully explore,4,11,139,88
http://arxiv.org/abs/1110.3379v1,"Identifying Reference Objects by Hierarchical Clustering in Java
  Environment","Rahul Saha, Dr. G. Geetha","Recently Java programming environment has become so popular. Java programming
language is a language that is designed to be portable enough to be executed in
wide range of computers ranging from cell phones to supercomputers. Computer
programs written in Java are compiled into Java Byte code instructions that are
suitable for execution by a Java Virtual Machine implementation. Java virtual
Machine is commonly implemented in software by means of an interpreter for the
Java Virtual Machine instruction set. As an object oriented language, Java
utilizes the concept of objects. Our idea is to identify the candidate objects'
references in a Java environment through hierarchical cluster analysis using
reference stack and execution stack.",identify reference object hierarchical cluster java environment recently java programming environment become popular java programming language language design portable enough execute wide range computer range cell phone supercomputer computer program write java compile java byte code instruction suitable execution java virtual machine implementation java virtual machine commonly implement software mean interpreter java virtual machine instruction set object orient language java utilize concept object idea identify candidate object reference java environment hierarchical cluster analysis use reference stack execution stack,2,9,112,78
http://arxiv.org/abs/1110.3384v1,X-ray view on a Class using Conceptual Analysis in Java Environment,"Gulshan Kumar, Prof. Mritunjay Kumar Rai","Modularity is one of the most important principles in software engineering
and a necessity for every practical software. Since the design space of
software is generally quite large, it is valuable to provide automatic means to
help modularizing it. An automatic technique for software modularization is
object- oriented concept analysis (OOCA). X-ray view of the class is one of the
aspect of this Object oriented concept analysis. We shall use this concept in a
java environment.",x ray view class use conceptual analysis java environment modularity one important principle software engineering necessity every practical software since design space software generally quite large valuable provide automatic mean help modularize automatic technique software modularization object- orient concept analysis ooca x ray view class one aspect object orient concept analysis shall use concept java environment,2,11,76,56
